,user_id,flag,road_len,gps_len,road,gps,time,ptime
803,28,0,17,14,"[626, 14865, 14862, 14874, 17463, 657, 672, 13775, 17843, 17852, 39274, 31738, 14848, 14857, 14855, 14858, 207]","[[104.0556303630699, 30.61423188305824], [104.0579622675549, 30.61432384991587], [104.0598393526144, 30.61434078709924], [104.0608862448369, 30.61427917036872], [104.0639912847792, 30.61449648809888], [104.0644015401678, 30.61435396782474], [104.0642917454511, 30.61424316524984], [104.0642168900597, 30.61407333740141], [104.0646542203705, 30.61132181097932], [104.0648638400543, 30.61137250150213], [104.0649646556946, 30.61144533430465], [104.0649846194047, 30.61145630260375], [104.0650095721407, 30.61151224641631], [104.0651033960967, 30.61169204736735]]","[1407077409, 1407077440, 1407077471, 1407077502, 1407077533, 1407077539, 1407077546, 1407077549, 1407077571, 1407077574, 1407077576, 1407077578, 1407077580, 1407077611]","[1407077409, 1407077415, 1407077421, 1407077428, 1407077434, 1407077440, 1407077502, 1407077514, 1407077527, 1407077539, 1407077544, 1407077550, 1407077555, 1407077560, 1407077566, 1407077571, 1407077611]"
804,28,1,36,49,"[207, 39276, 39280, 39275, 17851, 17842, 17849, 17844, 13777, 14888, 17879, 14891, 17885, 17873, 14885, 14884, 14881, 669, 659, 14868, 14902, 657, 671, 14898, 670, 668, 663, 19785, 641, 639, 9288, 9284, 637, 6838, 8958, 8955]","[[104.065213172629, 30.61229665985045], [104.0651842203219, 30.61238166584373], [104.0651872117884, 30.61245163422474], [104.065178224057, 30.61253361420151], [104.0651732311283, 30.61257360526273], [104.0651782146964, 30.61273853351083], [104.0651941777386, 30.61292443850368], [104.0651981658755, 30.61302839209644], [104.0652490578857, 30.61340817303573], [104.0652780023392, 30.61349709859055], [104.0653558505564, 30.61379287615526], [104.0653558378152, 30.6140717660018], [104.0653149033324, 30.61422775988006], [104.0651462034435, 30.61423198783218], [104.0618643248686, 30.61417971788918], [104.0603223744198, 30.61429504233374], [104.0603004108992, 30.61446700880695], [104.0603093837451, 30.61466491642334], [104.0603103680611, 30.61496479617072], [104.0602993749584, 30.61529968076754], [104.0602394841406, 30.61555867221631], [104.060222513256, 30.61567265370899], [104.0602195160769, 30.61574363027032], [104.0602155205528, 30.61582260522488], [104.0602025395584, 30.61598156257384], [104.0602025329515, 30.61612650504258], [104.0602045222599, 30.61627244395409], [104.0601915453277, 30.61634243658256], [104.060168576675, 30.61667434085883], [104.0601855211333, 30.61713912928009], [104.0601835053071, 30.61757495890776], [104.0602253972476, 30.61808468976458], [104.0602014386885, 30.61823866604351], [104.0600936508004, 30.61837678085965], [104.0600387555365, 30.61852380889653], [104.0596425603414, 30.61860740519406], [104.0553917031536, 30.61851260377465], [104.0553797313438, 30.61848463613891], [104.0551652091713, 30.61860696810883], [104.054656359982, 30.61869884203019], [104.0518329172104, 30.62007252983316], [104.0504462660272, 30.62075394136215], [104.0504462660272, 30.62075394136215], [104.0502836675606, 30.62075925882182], [104.0497370582024, 30.62006261984877], [104.0492243852353, 30.61916400421195], [104.0483885491639, 30.61821507471951], [104.0479895631922, 30.61840681470137], [104.0479127598689, 30.61842796410127]]","[1407077628, 1407077643, 1407077645, 1407077647, 1407077648, 1407077651, 1407077653, 1407077654, 1407077658, 1407077659, 1407077663, 1407077675, 1407077681, 1407077683, 1407077714, 1407077728, 1407077730, 1407077732, 1407077735, 1407077738, 1407077741, 1407077743, 1407077744, 1407077745, 1407077747, 1407077749, 1407077751, 1407077752, 1407077756, 1407077761, 1407077765, 1407077769, 1407077771, 1407077797, 1407077801, 1407077807, 1407077838, 1407077869, 1407077900, 1407077908, 1407077939, 1407077970, 1407078000, 1407078008, 1407078024, 1407078055, 1407078072, 1407078077, 1407078108]","[1407077628, 1407077658, 1407077667, 1407077677, 1407077686, 1407077695, 1407077705, 1407077714, 1407077716, 1407077717, 1407077719, 1407077720, 1407077722, 1407077724, 1407077725, 1407077727, 1407077728, 1407077730, 1407077732, 1407077733, 1407077735, 1407077736, 1407077738, 1407077749, 1407077769, 1407077807, 1407077838, 1407077869, 1407077908, 1407077924, 1407077939, 1407078000, 1407078024, 1407078040, 1407078055, 1407078108]"
805,28,0,25,26,"[23964, 6835, 8956, 6839, 19772, 644, 650, 651, 639, 9288, 9284, 638, 17020, 17025, 5821, 31662, 12633, 19763, 1865, 31660, 124, 39414, 693, 1869, 698]","[[104.0461613016101, 30.61912334381789], [104.0461892288816, 30.61909729504789], [104.048386550729, 30.61829304768182], [104.0514879165837, 30.61641664970832], [104.0517861979344, 30.61637509435161], [104.0521692214945, 30.61762586737998], [104.051944733615, 30.61819806601243], [104.0526380191029, 30.61950923036664], [104.0524115477798, 30.61971957262885], [104.0504313026341, 30.6207609679117], [104.0504203280859, 30.62079697500617], [104.0511744154923, 30.62218994517524], [104.0519863944576, 30.62345287745123], [104.0520951305217, 30.62352264249233], [104.0546052971661, 30.62263535447505], [104.0548627125001, 30.62259790710258], [104.0548686924, 30.62274083877743], [104.0549036085968, 30.62283973638382], [104.0549095925529, 30.62289370391111], [104.055252690026, 30.62566597070707], [104.055251683773, 30.62585289662015], [104.0556227849307, 30.6272856576627], [104.0587330451678, 30.62735834544279], [104.0596960529998, 30.6273148077037], [104.0624146588531, 30.62737560018844], [104.0636912506473, 30.62736374842877]]","[1407078447, 1407078449, 1407078480, 1407078511, 1407078542, 1407078563, 1407078575, 1407078600, 1407078604, 1407078630, 1407078631, 1407078656, 1407078687, 1407078690, 1407078721, 1407078752, 1407078772, 1407078775, 1407078776, 1407078801, 1407078803, 1407078823, 1407078853, 1407078884, 1407078915, 1407078946]","[1407078447, 1407078480, 1407078511, 1407078524, 1407078537, 1407078550, 1407078563, 1407078600, 1407078604, 1407078611, 1407078618, 1407078624, 1407078631, 1407078687, 1407078704, 1407078721, 1407078775, 1407078788, 1407078801, 1407078812, 1407078823, 1407078833, 1407078843, 1407078853, 1407078946]"
806,28,0,10,13,"[698, 2983, 2982, 0, 3007, 14273, 2, 28540, 5701, 39274]","[[104.0636912506473, 30.62736374842877], [104.063927816668, 30.62728344471569], [104.0643471927281, 30.62411114167571], [104.0645060545215, 30.62081424825022], [104.0647278251403, 30.61705344355353], [104.0646171265897, 30.61483847600128], [104.0645442681225, 30.61463065945697], [104.0642128767798, 30.61452416479433], [104.063945432063, 30.61312309537466], [104.0639454658348, 30.61238338672697], [104.0646321931709, 30.61278726516945], [104.0646501603482, 30.6127942375112], [104.0650144945792, 30.61301464849851]]","[1407079008, 1407079030, 1407079061, 1407079085, 1407079116, 1407079146, 1407079177, 1407079196, 1407079227, 1407079256, 1407079287, 1407079318, 1407079349]","[1407079008, 1407079035, 1407079061, 1407079067, 1407079073, 1407079079, 1407079085, 1407079131, 1407079177, 1407079349]"
807,28,1,24,19,"[3571, 3567, 3555, 1046, 1047, 12887, 1049, 4626, 4636, 12470, 12680, 18007, 17994, 29738, 17987, 1728, 35025, 17972, 17978, 13440, 1725, 19006, 17914, 1704]","[[104.0904011210304, 30.6188278653364], [104.090400118765, 30.61888784160776], [104.0903701191279, 30.61920272282434], [104.0903651126845, 30.6193966464461], [104.0903210974881, 30.62020233430125], [104.0904679078555, 30.62274327828322], [104.0904639069212, 30.62280625382444], [104.0969215350153, 30.62834842778751], [104.0971194875322, 30.62868830026716], [104.0969475048039, 30.62891119928008], [104.0958916680073, 30.62973882818624], [104.093919127249, 30.63117830808615], [104.0956535031859, 30.63446888051752], [104.0966282218805, 30.63624616183329], [104.0970691105161, 30.6370428524604], [104.0989027728224, 30.63987485192255], [104.0991277537966, 30.63998383856298], [104.100377747854, 30.63940429995447], [104.1003977514063, 30.63932933534792]]","[1407081112, 1407081113, 1407081117, 1407081119, 1407081126, 1407081151, 1407081152, 1407081243, 1407081271, 1407081301, 1407081312, 1407081333, 1407081364, 1407081395, 1407081426, 1407081454, 1407081459, 1407081489, 1407081518]","[1407081112, 1407081126, 1407081151, 1407081169, 1407081188, 1407081206, 1407081225, 1407081243, 1407081301, 1407081307, 1407081312, 1407081319, 1407081326, 1407081333, 1407081343, 1407081354, 1407081364, 1407081380, 1407081395, 1407081411, 1407081426, 1407081457, 1407081487, 1407081518]"
808,29,0,19,21,"[16790, 16782, 16791, 16793, 36705, 17208, 5531, 18800, 11497, 5534, 18377, 28021, 16961, 31853, 12072, 31403, 11501, 1673, 18785]","[[104.1252769170002, 30.6385929896893], [104.1258945861669, 30.63867267077054], [104.1270128326141, 30.63880693849157], [104.1313200378259, 30.63921122169801], [104.1358701981108, 30.63916056988933], [104.1371650468668, 30.63946833996248], [104.1373031482949, 30.64165362891138], [104.1372981151033, 30.64221838401789], [104.1373031028104, 30.64264621138618], [104.1373040983181, 30.64277615814787], [104.1373010784482, 30.64311401132966], [104.1372198915065, 30.64461025923601], [104.137226877678, 30.64513504762284], [104.1370636089795, 30.64581151918246], [104.1353791998423, 30.64580506440406], [104.1348003914833, 30.64578424534584], [104.1347533284437, 30.64573320004278], [104.1346702178242, 30.6456311252303], [104.1343607995451, 30.64543077213731], [104.1343607995451, 30.64543077213731], [104.1344579415854, 30.64525298464063]]","[1407019986, 1407020004, 1407020017, 1407020048, 1407020079, 1407020106, 1407020125, 1407020129, 1407020132, 1407020133, 1407020136, 1407020150, 1407020154, 1407020166, 1407020197, 1407020207, 1407020209, 1407020212, 1407020243, 1407020274, 1407020305]","[1407019986, 1407020004, 1407020048, 1407020056, 1407020064, 1407020071, 1407020079, 1407020086, 1407020093, 1407020099, 1407020106, 1407020115, 1407020123, 1407020132, 1407020138, 1407020144, 1407020150, 1407020166, 1407020305]"
809,29,0,22,43,"[27109, 18783, 1675, 26115, 33015, 18731, 18698, 4718, 18760, 21283, 28128, 30224, 4714, 7291, 7312, 21267, 16434, 28212, 7330, 4427, 21251, 7328]","[[104.1344579415854, 30.64525298464063], [104.1345079969034, 30.64555392801005], [104.1347042653961, 30.64562317694192], [104.1348334371963, 30.64578929024094], [104.1369534506419, 30.64577537162952], [104.1372218395907, 30.64580675566842], [104.1372288436286, 30.64594170885835], [104.1372198277825, 30.64600067048349], [104.137206799685, 30.64619956680989], [104.1371987779278, 30.64641946161997], [104.1371987742169, 30.64650042725366], [104.1372057770591, 30.64666136932174], [104.1371997603288, 30.64683528654485], [104.1371957503211, 30.64692624196337], [104.1371987506225, 30.64701520861689], [104.1371987427881, 30.64718613596946], [104.1371967360203, 30.64727009730422], [104.1371907155343, 30.64752597957109], [104.1371887048267, 30.64769590430332], [104.1371907040803, 30.64777587324055], [104.1371886937391, 30.64793780134011], [104.1371916945896, 30.64801477302181], [104.1372387387042, 30.64854961497827], [104.1369291743492, 30.65104209163204], [104.1369291743492, 30.65104209163204], [104.1368740888768, 30.65116495768737], [104.1370793621262, 30.65170502947616], [104.1370573136852, 30.65206284329219], [104.1370593128393, 30.65214481105907], [104.137062308592, 30.6523327347885], [104.1370723188, 30.65242770880512], [104.1370772747557, 30.65354723463142], [104.1370792724443, 30.65366118851568], [104.1370752526868, 30.65396505165558], [104.137080255982, 30.65405202157858], [104.1360346166496, 30.65696922612375], [104.1338363551953, 30.66127921429002], [104.1323292264865, 30.6637010771089], [104.1312277723378, 30.66422536916565], [104.1277986741547, 30.66200496721734], [104.1231517126261, 30.66025537630234], [104.1188428429589, 30.65843683961574], [104.1152872138358, 30.65683645533667]]","[1407020366, 1407020381, 1407020385, 1407020392, 1407020423, 1407020433, 1407020436, 1407020437, 1407020440, 1407020443, 1407020444, 1407020446, 1407020448, 1407020449, 1407020450, 1407020452, 1407020453, 1407020456, 1407020458, 1407020459, 1407020461, 1407020462, 1407020470, 1407020501, 1407020532, 1407020537, 1407020550, 1407020555, 1407020556, 1407020558, 1407020559, 1407020569, 1407020570, 1407020573, 1407020574, 1407020605, 1407020636, 1407020652, 1407020662, 1407020692, 1407020723, 1407020754, 1407020785]","[1407020366, 1407020402, 1407020437, 1407020452, 1407020501, 1407020530, 1407020559, 1407020582, 1407020605, 1407020636, 1407020652, 1407020657, 1407020662, 1407020670, 1407020677, 1407020685, 1407020692, 1407020702, 1407020713, 1407020723, 1407020754, 1407020785]"
810,29,0,51,57,"[24318, 6804, 32937, 6801, 24337, 18356, 6793, 21315, 8428, 8431, 30108, 30121, 30119, 30117, 31852, 30114, 30643, 1676, 30654, 1680, 21311, 37116, 37109, 21303, 12068, 16862, 16859, 16861, 30867, 1237, 30869, 11240, 13414, 26113, 13496, 18698, 4718, 18760, 21283, 28128, 30224, 4714, 7291, 7312, 21267, 16434, 28212, 7330, 4427, 21251, 7328]","[[104.1524276631734, 30.62433260943239], [104.152569909732, 30.62447180516172], [104.1542048277695, 30.62466264334518], [104.1550081735313, 30.62697714835741], [104.1548198206941, 30.62723970216725], [104.1513636006645, 30.62829412305238], [104.1483693443141, 30.62952842585165], [104.149729609335, 30.6312590583548], [104.1510028001483, 30.63194499421887], [104.1508154500299, 30.63241747187387], [104.1483040545788, 30.63343670783395], [104.1482709909023, 30.63359358654168], [104.1494569234263, 30.63594665090737], [104.1498295448578, 30.63648407278344], [104.1500649188998, 30.63725616025793], [104.1501370349856, 30.63746419899569], [104.1497493476074, 30.63775840354835], [104.1488447832012, 30.6377968265014], [104.1462734258877, 30.63770749942912], [104.1459679051779, 30.63794688873039], [104.1459749137965, 30.63801387251007], [104.1459939345395, 30.63825380422369], [104.1457084175561, 30.63917694270773], [104.1463243926271, 30.64030549946317], [104.1466669661804, 30.64031906897954], [104.1480723622969, 30.63994460681323], [104.1497120806658, 30.64219947981085], [104.1509460874271, 30.64541427201953], [104.1520118288323, 30.64843586210313], [104.1530064862097, 30.65088557818082], [104.1545542498995, 30.65123519598014], [104.154001244782, 30.65141912496284], [104.1512172858195, 30.6515211449338], [104.147744232914, 30.65245973975871], [104.1422341904449, 30.65202683062646], [104.1381258984131, 30.65171958563016], [104.1377643652941, 30.65169405386638], [104.1372646375411, 30.65158535548393], [104.1371534697508, 30.65171013705127], [104.137146454593, 30.65181808034335], [104.1371404426818, 30.65188704184245], [104.1371404222441, 30.65233285041002], [104.1371394003938, 30.65277765775108], [104.1371443967325, 30.65301656242026], [104.1371544000892, 30.65326147187691], [104.1371423587128, 30.65378222981163], [104.1371423482642, 30.65401013159533], [104.135686086375, 30.65773738746289], [104.1331764043306, 30.66256273587081], [104.1324313638595, 30.66363924298777], [104.1313909827357, 30.66420559464741], [104.1280109158748, 30.66215316305889], [104.1226332078093, 30.66006490510158], [104.121478123265, 30.65956791934648], [104.1183784685469, 30.65826348695184], [104.1154503251352, 30.65686257515104], [104.1154193115753, 30.65669062466688]]","[1407021594, 1407021599, 1407021624, 1407021651, 1407021655, 1407021685, 1407021716, 1407021745, 1407021762, 1407021771, 1407021801, 1407021804, 1407021834, 1407021843, 1407021850, 1407021853, 1407021860, 1407021871, 1407021895, 1407021900, 1407021901, 1407021904, 1407021913, 1407021924, 1407021927, 1407021939, 1407021964, 1407021995, 1407022026, 1407022049, 1407022071, 1407022077, 1407022108, 1407022139, 1407022169, 1407022200, 1407022205, 1407022216, 1407022220, 1407022222, 1407022223, 1407022228, 1407022232, 1407022234, 1407022236, 1407022240, 1407022242, 1407022273, 1407022304, 1407022311, 1407022329, 1407022360, 1407022391, 1407022401, 1407022432, 1407022463, 1407022494]","[1407021594, 1407021613, 1407021632, 1407021651, 1407021668, 1407021685, 1407021701, 1407021716, 1407021762, 1407021804, 1407021843, 1407021853, 1407021871, 1407021883, 1407021895, 1407021901, 1407021924, 1407021939, 1407021952, 1407021964, 1407021995, 1407022005, 1407022016, 1407022026, 1407022049, 1407022071, 1407022083, 1407022096, 1407022108, 1407022124, 1407022139, 1407022169, 1407022179, 1407022190, 1407022200, 1407022228, 1407022251, 1407022273, 1407022304, 1407022311, 1407022329, 1407022335, 1407022341, 1407022348, 1407022354, 1407022360, 1407022370, 1407022381, 1407022391, 1407022432, 1407022494]"
811,29,1,31,22,"[21537, 18486, 19674, 1332, 22008, 2449, 4409, 1981, 26749, 24048, 4387, 19636, 19633, 33694, 18992, 28162, 2761, 2754, 2775, 2755, 4552, 4545, 10608, 27528, 1103, 2732, 2734, 2730, 20297, 2748, 12073]","[[104.0988196460456, 30.66443829332817], [104.0998666029323, 30.66432550790147], [104.0998666029323, 30.66432550790147], [104.0998916005902, 30.66436549482431], [104.0998965962524, 30.66445745526913], [104.098407506037, 30.66820557771731], [104.0975865107031, 30.67010465288838], [104.0975865107031, 30.67010465288838], [104.0965195681086, 30.67254150414672], [104.0959186006746, 30.67444963675154], [104.0958386058665, 30.6747145173703], [104.093313147339, 30.67847295189131], [104.0929422645024, 30.67879584828603], [104.0925103985959, 30.67941262628469], [104.0948415168448, 30.68192927539821], [104.0975238138874, 30.68538475446919], [104.0993965414622, 30.68765193915182], [104.1002325047936, 30.68802891463092], [104.1002025002796, 30.68812886284336], [104.099886483705, 30.68856860134177], [104.0959718618135, 30.69020846860737], [104.0930886374793, 30.69123214628312]]","[1407024576, 1407024607, 1407024637, 1407024643, 1407024645, 1407024676, 1407024706, 1407024737, 1407024768, 1407024799, 1407024830, 1407024861, 1407024865, 1407024873, 1407024904, 1407024935, 1407024959, 1407024972, 1407024973, 1407024980, 1407025011, 1407025042]","[1407024576, 1407024592, 1407024607, 1407024643, 1407024660, 1407024676, 1407024706, 1407024727, 1407024747, 1407024768, 1407024799, 1407024815, 1407024830, 1407024840, 1407024851, 1407024861, 1407024873, 1407024889, 1407024904, 1407024912, 1407024920, 1407024927, 1407024935, 1407024947, 1407024960, 1407024972, 1407024980, 1407024996, 1407025011, 1407025027, 1407025042]"
812,29,0,20,22,"[20290, 2728, 32667, 32669, 32672, 2722, 25066, 2718, 4527, 2715, 4539, 4525, 25071, 26327, 1971, 25079, 25068, 4521, 4536, 4505]","[[104.0930886374793, 30.69123214628312], [104.0930336652705, 30.6910582330714], [104.0955679699914, 30.68981764785282], [104.0982506051193, 30.68805160061011], [104.0995595120863, 30.6881487375335], [104.101073438935, 30.68978028826736], [104.1027084693335, 30.69187575592334], [104.1034965405619, 30.6926536458577], [104.1051539203423, 30.69139483872809], [104.1064543448989, 30.68962521378593], [104.1077388276716, 30.68817450067835], [104.1086992467394, 30.68690459026433], [104.1086992467394, 30.68690459026433], [104.1089113365732, 30.68680575242787], [104.1091494361608, 30.68677489987926], [104.1104419590614, 30.68795911920415], [104.1111442804889, 30.68847432447107], [104.111977749799, 30.68779618573818], [104.1133395752175, 30.6868385808492], [104.1141250994891, 30.68603453266264], [104.1132716159008, 30.68506934151686], [104.1128133572982, 30.68481013167163]]","[1407025072, 1407025088, 1407025119, 1407025150, 1407025165, 1407025196, 1407025227, 1407025244, 1407025274, 1407025305, 1407025336, 1407025367, 1407025398, 1407025407, 1407025415, 1407025446, 1407025463, 1407025494, 1407025525, 1407025552, 1407025582, 1407025588]","[1407025072, 1407025150, 1407025158, 1407025165, 1407025181, 1407025196, 1407025206, 1407025217, 1407025227, 1407025251, 1407025274, 1407025305, 1407025336, 1407025398, 1407025414, 1407025430, 1407025446, 1407025494, 1407025552, 1407025588]"
813,29,0,28,56,"[12114, 6454, 21947, 2815, 21949, 21957, 21975, 1574, 33042, 33040, 33037, 33045, 27066, 13912, 18507, 18525, 18541, 27071, 19121, 26583, 7237, 33009, 33010, 31490, 31492, 31494, 31486, 18497]","[[104.1111448741204, 30.65391172576872], [104.1101503732181, 30.65431892992242], [104.1082535410639, 30.65509651954603], [104.1082755443429, 30.65520548411553], [104.1082585364969, 30.65523646172846], [104.1082535323077, 30.65528643748672], [104.1082485281657, 30.65533541367583], [104.1081804717817, 30.65600508818421], [104.1082354811963, 30.65624801201782], [104.1082304762749, 30.6563139808113], [104.108226472191, 30.65636995445881], [104.1082304714357, 30.65641893535609], [104.1082794855739, 30.65651292056551], [104.1082954856375, 30.65664287274543], [104.1082964807162, 30.65675782345844], [104.1082794660787, 30.65693573731527], [104.1082844649739, 30.65700071179194], [104.108286462781, 30.65706468510914], [104.1082814578938, 30.65712965427944], [104.1082784536255, 30.65719762320563], [104.1082704376057, 30.65747949665284], [104.1082704344717, 30.65754746714791], [104.1083404028541, 30.65880895600614], [104.1083403992589, 30.65888692207269], [104.1082983600727, 30.65939068036659], [104.1083053612054, 30.65942366970901], [104.1084414085988, 30.65952369871308], [104.111350715332, 30.65964337478339], [104.1120861040482, 30.65970283823937], [104.1120861040482, 30.65970283823937], [104.1120320786724, 30.65961184124053], [104.1123722660608, 30.65963206517077], [104.1151539687117, 30.66018189398807], [104.1178629171525, 30.66124172232411], [104.1187696283624, 30.66177731425543], [104.1187666214049, 30.66187426902521], [104.1176065094319, 30.66570953194442], [104.1175064033478, 30.6663161757284], [104.119187727277, 30.66724329987051], [104.1198352758802, 30.66741784011381], [104.1198863215231, 30.6673948995629], [104.1216769694233, 30.6669778703516], [104.123230492791, 30.66675260790846], [104.1251153844289, 30.66817107448907], [104.1263076654425, 30.66868223153453], [104.1269013186232, 30.66901279046348], [104.1273838595731, 30.66926126172982], [104.1273898636494, 30.66932324148792], [104.1273097616017, 30.66953604990972], [104.1276301004632, 30.67022113464951], [104.1280025195937, 30.67056643752045], [104.1275829987657, 30.6712446214738], [104.1270192936306, 30.67247938834675], [104.1263194397878, 30.6738779295064], [104.1232612096347, 30.67357960442129], [104.1231250713997, 30.67361943968865]]","[1407026194, 1407026225, 1407026248, 1407026250, 1407026251, 1407026252, 1407026253, 1407026262, 1407026265, 1407026266, 1407026267, 1407026268, 1407026270, 1407026274, 1407026276, 1407026279, 1407026280, 1407026281, 1407026282, 1407026283, 1407026287, 1407026288, 1407026307, 1407026308, 1407026336, 1407026337, 1407026340, 1407026371, 1407026402, 1407026432, 1407026442, 1407026451, 1407026482, 1407026513, 1407026523, 1407026524, 1407026555, 1407026561, 1407026600, 1407026631, 1407026632, 1407026663, 1407026684, 1407026715, 1407026746, 1407026777, 1407026807, 1407026809, 1407026816, 1407026830, 1407026844, 1407026874, 1407026905, 1407026920, 1407026950, 1407026972]","[1407026194, 1407026225, 1407026248, 1407026251, 1407026276, 1407026306, 1407026336, 1407026368, 1407026400, 1407026432, 1407026457, 1407026482, 1407026523, 1407026555, 1407026578, 1407026600, 1407026631, 1407026684, 1407026731, 1407026777, 1407026809, 1407026830, 1407026855, 1407026880, 1407026905, 1407026927, 1407026950, 1407026972]"
814,29,1,18,16,"[18497, 6273, 34280, 6280, 4352, 22023, 22015, 4480, 3625, 20278, 2634, 22013, 4557, 4402, 4413, 1597, 4397, 4409]","[[104.122336308401, 30.67332473260746], [104.1188762343966, 30.67226277711578], [104.1168126316574, 30.67155724648772], [104.1165484359868, 30.6715340316773], [104.1164103360085, 30.67149693153955], [104.1133993639395, 30.67051300162798], [104.1097765040487, 30.66949206381423], [104.1062392608628, 30.66842570227854], [104.1029876297777, 30.66747988531322], [104.1027816046651, 30.66746382893955], [104.1020334493341, 30.66916685852217], [104.1020334493341, 30.66916685852217], [104.1013433958803, 30.66930861777021], [104.098385495395, 30.66848045329303], [104.0978434921605, 30.66980280952539], [104.0976234971578, 30.67029257233868]]","[1407027002, 1407027033, 1407027064, 1407027071, 1407027073, 1407027104, 1407027135, 1407027166, 1407027197, 1407027203, 1407027234, 1407027264, 1407027282, 1407027304, 1407027319, 1407027350]","[1407027002, 1407027018, 1407027033, 1407027071, 1407027082, 1407027093, 1407027104, 1407027120, 1407027135, 1407027141, 1407027147, 1407027154, 1407027160, 1407027166, 1407027197, 1407027234, 1407027282, 1407027350]"
815,29,1,15,10,"[26750, 26752, 26753, 1979, 1556, 13340, 1558, 4408, 1554, 31769, 31771, 31764, 2784, 27530, 4367]","[[104.0975455072854, 30.67029756375597], [104.0974515168486, 30.67036952441878], [104.0970815716771, 30.67037249803153], [104.094639145622, 30.66950886664375], [104.0950561059886, 30.66793354960929], [104.0940583986532, 30.66773069024594], [104.0916802058003, 30.66926630794751], [104.0911754389821, 30.66905149905873], [104.0897161227822, 30.66980550489493], [104.0894432761694, 30.66965464624352]]","[1407027412, 1407027415, 1407027422, 1407027445, 1407027461, 1407027472, 1407027495, 1407027501, 1407027515, 1407027521]","[1407027412, 1407027422, 1407027434, 1407027445, 1407027461, 1407027472, 1407027475, 1407027478, 1407027481, 1407027484, 1407027486, 1407027489, 1407027492, 1407027495, 1407027521]"
816,29,0,16,14,"[38297, 22138, 30366, 1286, 18466, 21505, 9801, 21507, 8287, 9803, 9814, 26717, 26714, 23045, 1547, 1549]","[[104.0773621855637, 30.65703084461726], [104.077573945636, 30.65690072757599], [104.0788883821407, 30.65882985812689], [104.0793129140925, 30.65906443954804], [104.0811950368831, 30.6582434918844], [104.08220003481, 30.65942734554132], [104.0837257205905, 30.6588967059405], [104.0849576629026, 30.66029746916015], [104.0863246706927, 30.65990402622839], [104.0869392154073, 30.66060846996612], [104.089364784114, 30.65956810783365], [104.0903262277016, 30.6607293507721], [104.091002870305, 30.66141889794792], [104.0910058723694, 30.66134393011293]]","[1407028095, 1407028109, 1407028140, 1407028149, 1407028166, 1407028187, 1407028209, 1407028240, 1407028259, 1407028274, 1407028303, 1407028333, 1407028364, 1407028377]","[1407028095, 1407028118, 1407028140, 1407028153, 1407028166, 1407028177, 1407028187, 1407028198, 1407028209, 1407028240, 1407028259, 1407028274, 1407028284, 1407028293, 1407028303, 1407028377]"
817,29,1,18,27,"[3211, 39190, 20412, 37765, 37776, 3213, 2034, 4302, 18523, 20263, 20409, 24230, 30919, 3215, 1438, 1446, 1439, 1427]","[[104.075972019955, 30.69694805395459], [104.0770537067943, 30.69702008774439], [104.0770956561529, 30.69704304192535], [104.0772944190488, 30.69711684221984], [104.0773713206571, 30.69730169245871], [104.0773753127759, 30.69737165650071], [104.0773733008447, 30.69768151341798], [104.077371301933, 30.69770850245337], [104.0773613035595, 30.69792640885168], [104.0773593015208, 30.69802136611187], [104.0773593002786, 30.69804835349587], [104.0773583001564, 30.69807634123471], [104.0773562978419, 30.69817729567979], [104.0773982074587, 30.69907783974221], [104.0773892100229, 30.69924976661178], [104.0773882023537, 30.69944167752237], [104.0773782046151, 30.69964559017668], [104.0773592067911, 30.70007940238864], [104.0773591956108, 30.70032228843317], [104.0773681773435, 30.70049120175074], [104.0773731679278, 30.7005691610416], [104.0774120795472, 30.70150269040671], [104.0774090746629, 30.70168460732123], [104.0774400174096, 30.70214536510758], [104.0763142605878, 30.70429330434689], [104.0758208397551, 30.70493743520747], [104.0721637302422, 30.705184884883]]","[1407029224, 1407029254, 1407029255, 1407029257, 1407029262, 1407029263, 1407029272, 1407029273, 1407029283, 1407029286, 1407029287, 1407029288, 1407029291, 1407029304, 1407029306, 1407029308, 1407029310, 1407029314, 1407029316, 1407029318, 1407029319, 1407029331, 1407029333, 1407029338, 1407029369, 1407029379, 1407029410]","[1407029224, 1407029227, 1407029229, 1407029232, 1407029234, 1407029237, 1407029239, 1407029242, 1407029244, 1407029247, 1407029249, 1407029252, 1407029254, 1407029304, 1407029369, 1407029383, 1407029396, 1407029410]"
